,StockName,StartTime,Period,StockAtStart,StockAtEnd,LableTime,LableValue
550,LULU,2011-12-31,365 days 00:00:00.000000000,63.61,76.23,2013-03-30,0.180491990846682
551,LULU,2012-12-30,365 days 00:00:00.000000000,69.24,59.03,2014-03-30,-0.15919544710376543
552,LULU,2013-12-30,365 days 00:00:00.000000000,46.0,55.79,2015-03-30,0.1923568130464682
553,LULU,2014-12-30,365 days 00:00:00.000000000,66.24,52.47,2016-03-29,-0.23199393479909017
554,LULU,2015-12-30,365 days 00:00:00.000000000,61.25,64.99,2017-03-29,0.059252217997465065
555,LULU,2016-12-29,365 days 00:00:00.000000000,67.87,78.59,2018-03-29,0.146388092311894
556,MAR,2008-01-01,365 days 00:00:00.000000000,29.01,,2009-03-31,
557,MAR,2008-12-31,365 days 00:00:00.000000000,12.97,22.75,2010-03-31,0.5475923852183651
558,MAR,2009-12-31,365 days 00:00:00.000000000,21.83,29.75,2011-03-31,0.30709577355564177
559,MAR,2010-12-31,365 days 00:00:00.000000000,32.92,22.87,2012-03-30,-0.3602796200035849
560,MAR,2011-12-31,365 days 00:00:00.000000000,31.01,35.29,2013-03-30,0.12911010558069375
561,MAR,2012-12-30,365 days 00:00:00.000000000,36.54,38.54,2014-03-30,0.05327650506126798
562,MAR,2013-12-30,365 days 00:00:00.000000000,45.48,64.9,2015-03-30,0.3518753397354595
563,MAR,2014-12-30,365 days 00:00:00.000000000,69.15,64.06,2016-03-29,-0.07642068913745219
564,MAR,2015-12-30,365 days 00:00:00.000000000,56.85,,2017-03-29,
565,MAR,2016-12-29,365 days 00:00:00.000000000,80.95,106.69,2018-03-29,0.27435514815604345
566,MXIM,2008-01-01,365 days 00:00:00.000000000,11.16,,2009-03-31,
567,MXIM,2008-12-31,365 days 00:00:00.000000000,8.76,12.68,2010-03-31,0.36567164179104483
568,MXIM,2009-12-31,365 days 00:00:00.000000000,12.43,13.53,2011-03-31,0.08474576271186438
569,MXIM,2010-12-31,365 days 00:00:00.000000000,19.18,17.66,2012-03-30,-0.0825190010857763
570,MXIM,2011-12-31,365 days 00:00:00.000000000,20.75,20.82,2013-03-30,0.0033678133269184644
571,MXIM,2012-12-30,365 days 00:00:00.000000000,25.05,24.11,2014-03-30,-0.03824247355573643
572,MXIM,2013-12-30,365 days 00:00:00.000000000,24.51,25.3,2015-03-30,0.03172053804456933
573,MXIM,2014-12-30,365 days 00:00:00.000000000,28.02,28.93,2016-03-29,0.03195785776997367
574,MXIM,2015-12-30,365 days 00:00:00.000000000,29.05,35.76,2017-03-29,0.20706681067736452
575,MXIM,2016-12-29,365 days 00:00:00.000000000,40.39,44.06,2018-03-29,0.086915334517466
576,MELI,2008-01-01,365 days 00:00:00.000000000,37.31,15.9,2009-03-31,-0.8047359518887428
577,MELI,2008-12-31,365 days 00:00:00.000000000,12.8,50.26,2010-03-31,1.1880748493498252
578,MELI,2009-12-31,365 days 00:00:00.000000000,37.32,64.57,2011-03-31,0.534890568259888
579,MELI,2010-12-31,365 days 00:00:00.000000000,66.49,,2012-03-30,
580,MELI,2011-12-31,365 days 00:00:00.000000000,85.65,,2013-03-30,
581,MELI,2012-12-30,365 days 00:00:00.000000000,85.87,,2014-03-30,
582,MELI,2013-12-30,365 days 00:00:00.000000000,94.3,,2015-03-30,
583,MELI,2014-12-30,365 days 00:00:00.000000000,122.8,,2016-03-29,
584,MELI,2015-12-30,365 days 00:00:00.000000000,97.08,,2017-03-29,
585,MELI,2016-12-29,365 days 00:00:00.000000000,184.8,,2018-03-29,
586,MCHP,2008-01-01,365 days 00:00:00.000000000,21.08,20.04,2009-03-31,-0.0505836575875486
587,MCHP,2008-12-31,365 days 00:00:00.000000000,12.97,19.22,2010-03-31,0.38831935383659516
588,MCHP,2009-12-31,365 days 00:00:00.000000000,19.1,23.97,2011-03-31,0.2261434873461805
589,MCHP,2010-12-31,365 days 00:00:00.000000000,28.58,28.67,2012-03-30,0.003144104803493569
590,MCHP,2011-12-31,365 days 00:00:00.000000000,29.92,27.01,2013-03-30,-0.10223080976637976
591,MCHP,2012-12-30,365 days 00:00:00.000000000,28.32,34.59,2014-03-30,0.19933237958989042
592,MCHP,2013-12-30,365 days 00:00:00.000000000,38.91,41.84,2015-03-30,0.07256965944272463
593,MCHP,2014-12-30,365 days 00:00:00.000000000,40.35,,2016-03-29,
594,MCHP,2015-12-30,365 days 00:00:00.000000000,40.93,58.47,2017-03-29,0.35291750503018104
595,MCHP,2016-12-29,365 days 00:00:00.000000000,64.06,86.14,2018-03-29,0.29400798934753664
596,MU,2008-01-01,365 days 00:00:00.000000000,7.12,2.64,2009-03-31,-0.918032786885246
597,MU,2008-12-31,365 days 00:00:00.000000000,3.76,10.56,2010-03-31,0.9497206703910616
598,MU,2009-12-31,365 days 00:00:00.000000000,8.84,8.02,2011-03-31,-0.0972716488730724
599,MU,2010-12-31,365 days 00:00:00.000000000,10.67,6.29,2012-03-30,-0.5165094339622641
600,MU,2011-12-31,365 days 00:00:00.000000000,7.74,6.34,2013-03-30,-0.1988636363636364
601,MU,2012-12-30,365 days 00:00:00.000000000,7.65,21.75,2014-03-30,0.9591836734693878
602,MU,2013-12-30,365 days 00:00:00.000000000,23.0,35.01,2015-03-30,0.4140665402516807
603,MU,2014-12-30,365 days 00:00:00.000000000,29.25,14.16,2016-03-29,-0.6952315134761576
604,MU,2015-12-30,365 days 00:00:00.000000000,11.0,21.92,2017-03-29,0.6634264884568652
605,MU,2016-12-29,365 days 00:00:00.000000000,24.43,41.12,2018-03-29,0.5092295957284515
606,MSFT,2008-01-01,365 days 00:00:00.000000000,23.39,20.33,2009-03-31,-0.13998170173833496
607,MSFT,2008-12-31,365 days 00:00:00.000000000,13.06,20.1,2010-03-31,0.42460796139927626
608,MSFT,2009-12-31,365 days 00:00:00.000000000,22.28,19.5,2011-03-31,-0.13307802776448066
609,MSFT,2010-12-31,365 days 00:00:00.000000000,22.28,20.32,2012-03-30,-0.09201877934272304
610,MSFT,2011-12-31,365 days 00:00:00.000000000,24.51,24.97,2013-03-30,0.01859337105901363
611,MSFT,2012-12-30,365 days 00:00:00.000000000,23.4,28.78,2014-03-30,0.20620927558451524
612,MSFT,2013-12-30,365 days 00:00:00.000000000,32.89,41.25,2015-03-30,0.22551928783382788
613,MSFT,2014-12-30,365 days 00:00:00.000000000,36.34,40.43,2016-03-29,0.10655203855672778
614,MSFT,2015-12-30,365 days 00:00:00.000000000,50.47,54.06,2017-03-29,0.06868841480914577
615,MSFT,2016-12-29,365 days 00:00:00.000000000,60.82,71.6,2018-03-29,0.16281528470019627
616,MDLZ,2008-01-01,365 days 00:00:00.000000000,14.28,,2009-03-31,
617,MDLZ,2008-12-31,365 days 00:00:00.000000000,13.96,,2010-03-31,
618,MDLZ,2009-12-31,365 days 00:00:00.000000000,14.7,,2011-03-31,
619,MDLZ,2010-12-31,365 days 00:00:00.000000000,16.83,,2012-03-30,
620,MDLZ,2011-12-31,365 days 00:00:00.000000000,21.86,,2013-03-30,
621,MDLZ,2012-12-30,365 days 00:00:00.000000000,24.5,,2014-03-30,
622,MDLZ,2013-12-30,365 days 00:00:00.000000000,29.33,,2015-03-30,
623,MDLZ,2014-12-30,365 days 00:00:00.000000000,32.03,,2016-03-29,
624,MDLZ,2015-12-30,365 days 00:00:00.000000000,39.53,,2017-03-29,
625,MDLZ,2016-12-29,365 days 00:00:00.000000000,41.49,,2018-03-29,
626,MNST,2008-01-01,365 days 00:00:00.000000000,6.52,5.59,2009-03-31,-0.15359207266721714
627,MNST,2008-12-31,365 days 00:00:00.000000000,5.5,6.4,2010-03-31,0.15126050420168072
628,MNST,2009-12-31,365 days 00:00:00.000000000,6.44,8.71,2011-03-31,0.2996699669966997
629,MNST,2010-12-31,365 days 00:00:00.000000000,9.49,15.36,2012-03-30,0.47243460764587514
630,MNST,2011-12-31,365 days 00:00:00.000000000,17.59,17.35,2013-03-30,-0.013737836290784114
631,MNST,2012-12-30,365 days 00:00:00.000000000,16.13,22.59,2014-03-30,0.33367768595041325
632,MNST,2013-12-30,365 days 00:00:00.000000000,22.7,36.12,2015-03-30,0.4563073784427066
633,MNST,2014-12-30,365 days 00:00:00.000000000,38.93,49.65,2016-03-29,0.24204109279747119
634,MNST,2015-12-30,365 days 00:00:00.000000000,45.75,,2017-03-29,
635,MNST,2016-12-29,365 days 00:00:00.000000000,42.52,63.29,2018-03-29,0.39259049239202337
636,NTAP,2008-01-01,365 days 00:00:00.000000000,20.23,12.09,2009-03-31,-0.5037128712871287
637,NTAP,2008-12-31,365 days 00:00:00.000000000,12.78,29.74,2010-03-31,0.7977422389463783
638,NTAP,2009-12-31,365 days 00:00:00.000000000,25.19,47.57,2011-03-31,0.6151731720725673
639,NTAP,2010-12-31,365 days 00:00:00.000000000,47.78,31.39,2012-03-30,-0.414045724390552
640,NTAP,2011-12-31,365 days 00:00:00.000000000,32.91,29.04,2013-03-30,-0.12493946731234859
641,NTAP,2012-12-30,365 days 00:00:00.000000000,31.54,,2014-03-30,
642,NTAP,2013-12-30,365 days 00:00:00.000000000,,37.93,2015-03-30,
643,NTAP,2014-12-30,365 days 00:00:00.000000000,,26.63,2016-03-29,
644,NTAP,2015-12-30,365 days 00:00:00.000000000,,33.11,2017-03-29,
645,NTAP,2016-12-29,365 days 00:00:00.000000000,,41.29,2018-03-29,
646,NTES,2008-01-01,365 days 00:00:00.000000000,15.76,19.07,2009-03-31,0.19006603502727537
647,NTES,2008-12-31,365 days 00:00:00.000000000,16.27,32.47,2010-03-31,0.6647517439474765
648,NTES,2009-12-31,365 days 00:00:00.000000000,28.22,31.2,2011-03-31,0.10030292830696737
649,NTES,2010-12-31,365 days 00:00:00.000000000,35.22,38.7,2012-03-30,0.09415584415584426
650,NTES,2011-12-31,365 days 00:00:00.000000000,41.43,36.7,2013-03-30,-0.12108025086394464
651,NTES,2012-12-30,365 days 00:00:00.000000000,,63.4,2014-03-30,
652,NTES,2013-12-30,365 days 00:00:00.000000000,66.63,77.85,2015-03-30,0.1553156146179402
653,NTES,2014-12-30,365 days 00:00:00.000000000,99.9,110.66,2016-03-29,0.10220364741641329
654,NTES,2015-12-30,365 days 00:00:00.000000000,144.58,226.21,2017-03-29,0.440303136546293
655,NTES,2016-12-29,365 days 00:00:00.000000000,242.53,252.06,2018-03-29,0.03853697001556845
656,NFLX,2008-01-01,365 days 00:00:00.000000000,3.54,4.27,2009-03-31,0.18693982074263754
657,NFLX,2008-12-31,365 days 00:00:00.000000000,5.08,7.87,2010-03-31,0.4308880308880309
658,NFLX,2009-12-31,365 days 00:00:00.000000000,8.83,25.1,2011-03-31,0.9590333038608903
659,NFLX,2010-12-31,365 days 00:00:00.000000000,30.66,9.9,2012-03-30,-1.0236686390532543
660,NFLX,2011-12-31,365 days 00:00:00.000000000,17.34,13.23,2013-03-30,-0.26889106967615306
661,NFLX,2012-12-30,365 days 00:00:00.000000000,24.29,52.6,2014-03-30,0.7363766419560411
662,NFLX,2013-12-30,365 days 00:00:00.000000000,58.84,48.8,2015-03-30,-0.18654775176514318
663,NFLX,2014-12-30,365 days 00:00:00.000000000,62.84,123.33,2016-03-29,0.6498361712413384
664,NFLX,2015-12-30,365 days 00:00:00.000000000,91.79,123.8,2017-03-29,0.29695254881951844
665,NFLX,2016-12-29,365 days 00:00:00.000000000,141.2,191.96,2018-03-29,0.30471845359587
666,NVDA,2008-01-01,365 days 00:00:00.000000000,22.59,7.43,2009-03-31,-1.0099933377748167
667,NVDA,2008-12-31,365 days 00:00:00.000000000,7.21,17.19,2010-03-31,0.8180327868852458
668,NVDA,2009-12-31,365 days 00:00:00.000000000,14.22,14.17,2011-03-31,-0.0035223670306446433
669,NVDA,2010-12-31,365 days 00:00:00.000000000,22.21,12.76,2012-03-30,-0.5404632542179011
670,NVDA,2011-12-31,365 days 00:00:00.000000000,13.75,,2013-03-30,
671,NVDA,2012-12-30,365 days 00:00:00.000000000,11.45,14.65,2014-03-30,0.24521072796934873
672,NVDA,2013-12-30,365 days 00:00:00.000000000,14.97,17.7,2015-03-30,0.16712580348943976
673,NVDA,2014-12-30,365 days 00:00:00.000000000,18.61,24.05,2016-03-29,0.25503984997655893
674,NVDA,2015-12-30,365 days 00:00:00.000000000,28.66,67.66,2017-03-29,0.8098006644518273
675,NVDA,2016-12-29,365 days 00:00:00.000000000,109.35,177.35,2018-03-29,0.47436344611091735
676,NXPI,2009-12-31,365 days 00:00:00.000000000,10.84,20.48,2011-03-31,0.6155810983397191
677,NXPI,2010-12-31,365 days 00:00:00.000000000,25.91,15.04,2012-03-30,-0.5308913308913309
678,NXPI,2011-12-31,365 days 00:00:00.000000000,21.14,25.75,2013-03-30,0.19663041160162079
679,NXPI,2012-12-30,365 days 00:00:00.000000000,29.65,44.94,2014-03-30,0.4099745274165437
680,NXPI,2013-12-30,365 days 00:00:00.000000000,47.59,74.76,2015-03-30,0.44413567633837353
681,NXPI,2014-12-30,365 days 00:00:00.000000000,78.21,82.44,2016-03-29,0.052661064425770364
682,NXPI,2015-12-30,365 days 00:00:00.000000000,72.35,95.91,2017-03-29,0.2800427909188162
683,NXPI,2016-12-29,365 days 00:00:00.000000000,96.28,114.58,2018-03-29,0.17357488380916244
684,ORLY,2008-01-01,365 days 00:00:00.000000000,30.0,30.74,2009-03-31,0.024366150806717106
685,ORLY,2008-12-31,365 days 00:00:00.000000000,28.82,38.12,2010-03-31,0.27786077083955774
686,ORLY,2009-12-31,365 days 00:00:00.000000000,38.05,60.42,2011-03-31,0.4543515791611659
687,ORLY,2010-12-31,365 days 00:00:00.000000000,57.31,79.95,2012-03-30,0.3298848899898004
688,ORLY,2011-12-31,365 days 00:00:00.000000000,81.53,89.42,2013-03-30,0.09230769230769233
689,ORLY,2012-12-30,365 days 00:00:00.000000000,92.86,128.71,2014-03-30,0.32359976531118845
690,ORLY,2013-12-30,365 days 00:00:00.000000000,133.39,192.62,2015-03-30,0.3633630870218706
691,ORLY,2014-12-30,365 days 00:00:00.000000000,187.7,253.42,2016-03-29,0.2979688066739209
692,ORLY,2015-12-30,365 days 00:00:00.000000000,260.32,278.41,2017-03-29,0.06715794553858159
693,ORLY,2016-12-29,365 days 00:00:00.000000000,262.19,240.54,2018-03-29,-0.08612973166510852
694,PCAR,2008-01-01,365 days 00:00:00.000000000,32.92,26.23,2009-03-31,-0.22620456466610314
695,PCAR,2008-12-31,365 days 00:00:00.000000000,17.72,26.55,2010-03-31,0.39891574429636334
696,PCAR,2009-12-31,365 days 00:00:00.000000000,25.51,34.2,2011-03-31,0.2910735220231117
697,PCAR,2010-12-31,365 days 00:00:00.000000000,39.35,24.43,2012-03-30,-0.46785826277830045
698,PCAR,2011-12-31,365 days 00:00:00.000000000,33.41,30.02,2013-03-30,-0.10688948447107038
699,PCAR,2012-12-30,365 days 00:00:00.000000000,36.45,43.19,2014-03-30,0.16926167754897023
700,PCAR,2013-12-30,365 days 00:00:00.000000000,44.04,45.47,2015-03-30,0.031951737236063
701,PCAR,2014-12-30,365 days 00:00:00.000000000,49.18,42.92,2016-03-29,-0.1359391965255157
702,PCAR,2015-12-30,365 days 00:00:00.000000000,41.26,50.71,2017-03-29,0.20550179406328156
703,PCAR,2016-12-29,365 days 00:00:00.000000000,59.12,63.94,2018-03-29,0.07833577116853567
704,PAYX,2008-01-01,365 days 00:00:00.000000000,,21.68,2009-03-31,
705,PAYX,2008-12-31,365 days 00:00:00.000000000,,19.99,2010-03-31,
706,PAYX,2009-12-31,365 days 00:00:00.000000000,,19.75,2011-03-31,
707,PAYX,2010-12-31,365 days 00:00:00.000000000,,19.73,2012-03-30,
708,PAYX,2011-12-31,365 days 00:00:00.000000000,,25.95,2013-03-30,
709,PAYX,2012-12-30,365 days 00:00:00.000000000,26.3,,2014-03-30,
710,PAYX,2013-12-30,365 days 00:00:00.000000000,,37.06,2015-03-30,
711,PAYX,2014-12-30,365 days 00:00:00.000000000,,41.29,2016-03-29,
712,PAYX,2015-12-30,365 days 00:00:00.000000000,,51.84,2017-03-29,
713,PAYX,2016-12-29,365 days 00:00:00.000000000,,55.46,2018-03-29,
714,PYPL,2014-12-30,365 days 00:00:00.000000000,39.25,36.2,2016-03-29,-0.08084824387011258
715,PYPL,2015-12-30,365 days 00:00:00.000000000,35.65,39.47,2017-03-29,0.10170394036208733
716,PYPL,2016-12-29,365 days 00:00:00.000000000,39.96,73.62,2018-03-29,0.5927099841521395
717,PEP,2008-01-01,365 days 00:00:00.000000000,47.34,,2009-03-31,
718,PEP,2008-12-31,365 days 00:00:00.000000000,35.37,,2010-03-31,
719,PEP,2009-12-31,365 days 00:00:00.000000000,43.98,,2011-03-31,
720,PEP,2010-12-31,365 days 00:00:00.000000000,49.15,48.24,2012-03-30,-0.018687750282369783
721,PEP,2011-12-31,365 days 00:00:00.000000000,51.84,,2013-03-30,
722,PEP,2012-12-30,365 days 00:00:00.000000000,59.23,,2014-03-30,
723,PEP,2013-12-30,365 days 00:00:00.000000000,66.97,,2015-03-30,
724,PEP,2014-12-30,365 days 00:00:00.000000000,80.47,,2016-03-29,
725,PEP,2015-12-30,365 days 00:00:00.000000000,86.93,98.07,2017-03-29,0.12043243243243229
726,PEP,2016-12-29,365 days 00:00:00.000000000,94.11,103.32,2018-03-29,0.09329889074608716
727,QCOM,2008-01-01,365 days 00:00:00.000000000,31.05,31.87,2009-03-31,0.026064844246662437
728,QCOM,2008-12-31,365 days 00:00:00.000000000,25.46,33.93,2010-03-31,0.2852332042431385
729,QCOM,2009-12-31,365 days 00:00:00.000000000,29.72,34.68,2011-03-31,0.15403726708074536
730,QCOM,2010-12-31,365 days 00:00:00.000000000,41.9,37.96,2012-03-30,-0.09867267718507382
731,QCOM,2011-12-31,365 days 00:00:00.000000000,46.61,,2013-03-30,
732,QCOM,2012-12-30,365 days 00:00:00.000000000,52.86,54.37,2014-03-30,0.028163760141751343
733,QCOM,2013-12-30,365 days 00:00:00.000000000,59.78,61.62,2015-03-30,0.03031301482701806
734,QCOM,2014-12-30,365 days 00:00:00.000000000,51.8,45.49,2016-03-29,-0.12971528420187062
735,QCOM,2015-12-30,365 days 00:00:00.000000000,38.23,60.19,2017-03-29,0.4462507620402358
736,QCOM,2016-12-29,365 days 00:00:00.000000000,47.5,47.31,2018-03-29,-0.00400801603206408
737,REGN,2008-01-01,365 days 00:00:00.000000000,20.32,18.36,2009-03-31,-0.10134436401240957
738,REGN,2008-12-31,365 days 00:00:00.000000000,17.18,24.18,2010-03-31,0.33849129593810445
739,REGN,2009-12-31,365 days 00:00:00.000000000,26.7,32.83,2011-03-31,0.20594658155551818
740,REGN,2010-12-31,365 days 00:00:00.000000000,33.69,55.43,2012-03-30,0.4878815080789946
741,REGN,2011-12-31,365 days 00:00:00.000000000,90.46,171.07,2013-03-30,0.6164493557144497
742,REGN,2012-12-30,365 days 00:00:00.000000000,175.14,275.24,2014-03-30,0.44451352191482757
743,REGN,2013-12-30,365 days 00:00:00.000000000,288.91,410.25,2015-03-30,0.34710223697007825
744,REGN,2014-12-30,365 days 00:00:00.000000000,419.79,542.87,2016-03-29,0.2557081420231441
745,REGN,2015-12-30,365 days 00:00:00.000000000,417.19,367.09,2017-03-29,-0.12776049370122922
746,REGN,2016-12-29,365 days 00:00:00.000000000,358.74,375.96,2018-03-29,0.04687627603103299
747,ROST,2008-01-01,365 days 00:00:00.000000000,6.39,,2009-03-31,
748,ROST,2008-12-31,365 days 00:00:00.000000000,6.55,,2010-03-31,
749,ROST,2009-12-31,365 days 00:00:00.000000000,10.41,12.42,2011-03-31,0.17608409986859394
750,ROST,2010-12-31,365 days 00:00:00.000000000,14.9,18.07,2012-03-30,0.19229602669093115
751,ROST,2011-12-31,365 days 00:00:00.000000000,23.49,29.95,2013-03-30,0.2417664670658683
752,ROST,2012-12-30,365 days 00:00:00.000000000,27.97,,2014-03-30,
753,ROST,2013-12-30,365 days 00:00:00.000000000,31.94,,2015-03-30,
754,ROST,2014-12-30,365 days 00:00:00.000000000,43.68,46.24,2016-03-29,0.05693950177935948
755,ROST,2015-12-30,365 days 00:00:00.000000000,53.92,62.06,2017-03-29,0.14036902914295568
756,ROST,2016-12-29,365 days 00:00:00.000000000,63.85,,2018-03-29,
757,SGEN,2008-01-01,365 days 00:00:00.000000000,9.18,8.94,2009-03-31,-0.02649006622516559
758,SGEN,2008-12-31,365 days 00:00:00.000000000,9.93,10.16,2010-03-31,0.02289696366351423
759,SGEN,2009-12-31,365 days 00:00:00.000000000,10.35,14.95,2011-03-31,0.36363636363636365
760,SGEN,2010-12-31,365 days 00:00:00.000000000,16.47,16.72,2012-03-30,0.015064778547755349
761,SGEN,2011-12-31,365 days 00:00:00.000000000,19.04,23.17,2013-03-30,0.19568822553897192
762,SGEN,2012-12-30,365 days 00:00:00.000000000,29.55,39.89,2014-03-30,0.29781105990783413
763,SGEN,2013-12-30,365 days 00:00:00.000000000,44.76,32.13,2015-03-30,-0.3285212641435816
764,SGEN,2014-12-30,365 days 00:00:00.000000000,31.16,44.88,2016-03-29,0.3608627038400842
765,SGEN,2015-12-30,365 days 00:00:00.000000000,32.61,52.77,2017-03-29,0.47224174279690806
766,SGEN,2016-12-29,365 days 00:00:00.000000000,60.3,53.5,2018-03-29,-0.11950790861159925
767,SIRI,2008-01-01,365 days 00:00:00.000000000,3.077,0.1147,2009-03-31,-1.856252154024501
768,SIRI,2008-12-31,365 days 00:00:00.000000000,0.1147,0.5733,2010-03-31,1.333139534883721
769,SIRI,2009-12-31,365 days 00:00:00.000000000,0.8218,1.5576,2011-03-31,0.618475245860301
770,SIRI,2010-12-31,365 days 00:00:00.000000000,1.548,,2012-03-30,
771,SIRI,2011-12-31,365 days 00:00:00.000000000,2.0067,2.7616,2013-03-30,0.31663276220036496
772,SIRI,2012-12-30,365 days 00:00:00.000000000,3.0849,3.3963,2014-03-30,0.09609331605258283
773,SIRI,2013-12-30,365 days 00:00:00.000000000,3.4936,3.2892,2015-03-30,-0.060270094946039895
774,SIRI,2014-12-30,365 days 00:00:00.000000000,3.4644,3.9607,2016-03-29,0.13368170125654877
775,SIRI,2015-12-30,365 days 00:00:00.000000000,3.5909,,2017-03-29,
776,SIRI,2016-12-29,365 days 00:00:00.000000000,4.6239,5.4168,2018-03-29,0.1579371956138517
777,SWKS,2008-01-01,365 days 00:00:00.000000000,7.44,5.09,2009-03-31,-0.37509976057462097
778,SWKS,2008-12-31,365 days 00:00:00.000000000,3.88,13.04,2010-03-31,1.0827423167848702
779,SWKS,2009-12-31,365 days 00:00:00.000000000,11.64,26.31,2011-03-31,0.7731225296442686
780,SWKS,2010-12-31,365 days 00:00:00.000000000,29.51,14.91,2012-03-30,-0.6573615488518686
781,SWKS,2011-12-31,365 days 00:00:00.000000000,19.99,18.66,2013-03-30,-0.06882276843467003
782,SWKS,2012-12-30,365 days 00:00:00.000000000,22.3,26.25,2014-03-30,0.16271884654994848
783,SWKS,2013-12-30,365 days 00:00:00.000000000,27.71,53.78,2015-03-30,0.6398331083568536
784,SWKS,2014-12-30,365 days 00:00:00.000000000,76.88,78.38,2016-03-29,0.01932242689681824
785,SWKS,2015-12-30,365 days 00:00:00.000000000,63.68,72.02,2017-03-29,0.12291820191599111
786,SWKS,2016-12-29,365 days 00:00:00.000000000,,97.62,2018-03-29,
787,SPLK,2011-12-31,365 days 00:00:00.000000000,34.29,29.02,2013-03-30,-0.166482388248302
788,SPLK,2012-12-30,365 days 00:00:00.000000000,33.27,68.67,2014-03-30,0.694526191877575
789,SPLK,2013-12-30,365 days 00:00:00.000000000,76.74,58.95,2015-03-30,-0.2622153437983638
790,SPLK,2014-12-30,365 days 00:00:00.000000000,52.08,58.81,2016-03-29,0.12138154928307339
791,SPLK,2015-12-30,365 days 00:00:00.000000000,46.23,51.15,2017-03-29,0.1010474430067776
792,SPLK,2016-12-29,365 days 00:00:00.000000000,58.01,82.84,2018-03-29,0.3525736599219028
793,SBUX,2008-01-01,365 days 00:00:00.000000000,8.05,4.02,2009-03-31,-0.6677713338856671
794,SBUX,2008-12-31,365 days 00:00:00.000000000,3.93,9.79,2010-03-31,0.8542274052478134
795,SBUX,2009-12-31,365 days 00:00:00.000000000,9.34,12.24,2011-03-31,0.2687673772011122
796,SBUX,2010-12-31,365 days 00:00:00.000000000,13.67,16.23,2012-03-30,0.17123745819397998
797,SBUX,2011-12-31,365 days 00:00:00.000000000,21.12,22.39,2013-03-30,0.058377384509308176
798,SBUX,2012-12-30,365 days 00:00:00.000000000,25.08,34.46,2014-03-30,0.3150822976150488
799,SBUX,2013-12-30,365 days 00:00:00.000000000,31.89,34.26,2015-03-30,0.07165532879818585
800,SBUX,2014-12-30,365 days 00:00:00.000000000,39.98,,2016-03-29,
801,SBUX,2015-12-30,365 days 00:00:00.000000000,56.03,50.52,2017-03-29,-0.10342562177381506
802,SBUX,2016-12-29,365 days 00:00:00.000000000,52.02,51.02,2018-03-29,-0.019409937888198756
803,SNPS,2008-01-01,365 days 00:00:00.000000000,22.07,18.52,2009-03-31,-0.174919931017492
804,SNPS,2008-12-31,365 days 00:00:00.000000000,18.35,22.28,2010-03-31,0.19345311346295838
805,SNPS,2009-12-31,365 days 00:00:00.000000000,21.37,26.91,2011-03-31,0.22949461474730734
806,SNPS,2010-12-31,365 days 00:00:00.000000000,27.36,27.2,2012-03-30,-0.005865102639296193
807,SNPS,2011-12-31,365 days 00:00:00.000000000,29.39,31.84,2013-03-30,0.08002613098154497
808,SNPS,2012-12-30,365 days 00:00:00.000000000,33.52,40.57,2014-03-30,0.1903090835470373
809,SNPS,2013-12-30,365 days 00:00:00.000000000,39.8,43.47,2015-03-30,0.08814699171370245
810,SNPS,2014-12-30,365 days 00:00:00.000000000,43.02,45.61,2016-03-29,0.05844522170822512
811,SNPS,2015-12-30,365 days 00:00:00.000000000,42.62,58.86,2017-03-29,0.3200630666141112
812,SNPS,2016-12-29,365 days 00:00:00.000000000,63.06,85.24,2018-03-29,0.2991233985165204
813,TMUS,2008-01-01,365 days 00:00:00.000000000,29.68,24.15,2009-03-31,-0.2054616384915475
814,TMUS,2008-12-31,365 days 00:00:00.000000000,21.78,12.41,2010-03-31,-0.5481134834747003
815,TMUS,2009-12-31,365 days 00:00:00.000000000,9.2,20.54,2011-03-31,0.7626092804303968
816,TMUS,2010-12-31,365 days 00:00:00.000000000,21.27,14.12,2012-03-30,-0.40406894602995197
817,TMUS,2011-12-31,365 days 00:00:00.000000000,14.49,16.17,2013-03-30,0.1095890410958905
818,TMUS,2012-12-30,365 days 00:00:00.000000000,16.43,25.53,2014-03-30,0.4337464251668256
819,TMUS,2013-12-30,365 days 00:00:00.000000000,29.88,26.44,2015-03-30,-0.12215909090909083
820,TMUS,2014-12-30,365 days 00:00:00.000000000,29.98,,2016-03-29,
821,TMUS,2015-12-30,365 days 00:00:00.000000000,40.04,57.51,2017-03-29,0.35817529472065607
822,TMUS,2016-12-29,365 days 00:00:00.000000000,62.26,63.51,2018-03-29,0.019877554265723147
823,TTWO,2008-01-01,365 days 00:00:00.000000000,16.39,12.15,2009-03-31,-0.29712683952347585
824,TTWO,2008-12-31,365 days 00:00:00.000000000,6.97,10.05,2010-03-31,0.3619271445358403
825,TTWO,2009-12-31,365 days 00:00:00.000000000,9.29,12.27,2011-03-31,0.27643784786641934
826,TTWO,2010-12-31,365 days 00:00:00.000000000,12.65,13.55,2012-03-30,0.0687022900763359
827,TTWO,2011-12-31,365 days 00:00:00.000000000,15.6,11.01,2013-03-30,-0.34498308906426156
828,TTWO,2012-12-30,365 days 00:00:00.000000000,12.18,17.37,2014-03-30,0.351269035532995
829,TTWO,2013-12-30,365 days 00:00:00.000000000,19.49,28.03,2015-03-30,0.3594276094276096
